group,start,end,depth,length,start_fix,end_fix,is_start,is_end,line,gen_id
13,2956747,3695275,1.0,738529,2959839,3698367,-1,18,L10-3,2
14,3695276,3719912,0.0,24637,3698368,3723004,18,19,L10-3,2
15,3719913,3867438,1.0,147526,3723005,3870530,19,-1,L10-3,2
16,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L10-3,2
17,3867521,3952769,1.0,85249,3870613,3955861,-1,20,L10-3,2
18,3952770,3954015,0.0,1246,3955862,3957107,20,21,L10-3,2
19,3954016,3977333,1.0,23318,3957108,3980425,21,-1,L10-3,2
1,1,117980,1.0,117980,1,117980,-1,1,L10-3,3
2,117981,120542,0.0,2562,117981,120542,1,2,L10-3,3
3,120543,1009176,1.0,888634,120543,1009176,2,5,L10-3,3
4,1009177,1010131,0.0,955,1009177,1010131,5,6,L10-3,3
5,1010132,1377449,1.0,367318,1010132,1380541,6,9,L10-3,3
6,1377450,1400908,0.0,23459,1380542,1404000,9,10,L10-3,3
7,1400909,1911158,1.0,510250,1404001,1914250,10,11,L10-3,3
8,1911159,1913689,0.0,2531,1914251,1916781,11,12,L10-3,3
9,1913690,1953927,1.0,40238,1916782,1957019,12,13,L10-3,3
10,1953928,1977629,0.0,23702,1957020,1980721,13,14,L10-3,3
11,1977630,2076014,1.0,98385,1980722,2079106,14,16,L10-3,3
12,2076015,2077774,0.0,1760,2079107,2080866,16,17,L10-3,3
13,2077775,2955590,1.0,877816,2080867,2958682,17,-1,L10-3,3
14,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L10-3,3
15,2956747,3498399,1.0,541653,2959839,3501491,-1,22,L10-3,3
16,3498400,3561749,2.0,63350,3501492,3564841,22,23,L10-3,3
17,3561750,3695275,1.0,133526,3564842,3698367,23,25,L10-3,3
18,3695276,3719912,0.0,24637,3698368,3723004,25,26,L10-3,3
19,3719913,3867438,1.0,147526,3723005,3870530,26,-1,L10-3,3
20,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L10-3,3
21,3867521,3939821,1.0,72301,3870613,3942913,-1,28,L10-3,3
22,3939822,3954013,0.0,14192,3942914,3957105,28,29,L10-3,3
23,3954014,3977333,1.0,23320,3957106,3980425,29,-1,L10-3,3
1,1,1911160,1.0,1911160,1,1914252,-1,4,L10-4,1
2,1911161,1913689,0.0,2529,1914253,1916781,4,5,L10-4,1
3,1913690,2077285,1.0,163596,1916782,2080377,5,7,L10-4,1
4,2077286,2077774,0.0,489,2080378,2080866,7,8,L10-4,1
5,2077775,2955590,1.0,877816,2080867,2958682,8,-1,L10-4,1
6,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L10-4,1
7,2956747,3695275,1.0,738529,2959839,3698367,-1,12,L10-4,1
8,3695276,3719912,0.0,24637,3698368,3723004,12,13,L10-4,1
9,3719913,3867438,1.0,147526,3723005,3870530,13,-1,L10-4,1
10,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L10-4,1
11,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L10-4,1
1,1,118325,1.0,118325,1,118325,-1,1,L10-4,2
2,118326,120897,0.0,2572,118326,120897,1,2,L10-4,2
3,120898,1911160,1.0,1790263,120898,1914252,2,7,L10-4,2
4,1911161,1913689,0.0,2529,1914253,1916781,7,8,L10-4,2
5,1913690,2077285,1.0,163596,1916782,2080377,8,10,L10-4,2
6,2077286,2077774,0.0,489,2080378,2080866,10,11,L10-4,2
7,2077775,2955590,1.0,877816,2080867,2958682,11,-1,L10-4,2
8,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L10-4,2
9,2956747,3695275,1.0,738529,2959839,3698367,-1,17,L10-4,2
10,3695276,3719912,0.0,24637,3698368,3723004,17,18,L10-4,2
11,3719913,3867438,1.0,147526,3723005,3870530,18,-1,L10-4,2
12,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L10-4,2
13,3867521,3953855,1.0,86335,3870613,3956947,-1,19,L10-4,2
14,3953856,3954015,0.0,160,3956948,3957107,19,20,L10-4,2
15,3954016,3977333,1.0,23318,3957108,3980425,20,-1,L10-4,2
1,1,118325,1.0,118325,1,118325,-1,2,L10-4,3
2,118326,120897,0.0,2572,118326,120897,2,3,L10-4,3
3,120898,1272608,1.0,1151711,120898,1272608,3,5,L10-4,3
4,1272609,1272844,0.0,236,1272609,1275936,5,7,L10-4,3
5,1272845,1910827,1.0,637983,1275937,1913919,7,12,L10-4,3
6,1910828,1913687,0.0,2860,1913920,1916779,12,13,L10-4,3
7,1913688,2077285,1.0,163598,1916780,2080377,13,15,L10-4,3
8,2077286,2077774,0.0,489,2080378,2080866,15,16,L10-4,3
9,2077775,2287559,1.0,209785,2080867,2290651,16,19,L10-4,3
10,2287560,2317456,2.0,29897,2290652,2320548,19,20,L10-4,3
11,2317457,2955590,1.0,638134,2320549,2958682,20,-1,L10-4,3
12,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L10-4,3
13,2956747,3695009,1.0,738263,2959839,3698101,-1,28,L10-4,3
14,3695010,3719912,0.0,24903,3698102,3723004,28,29,L10-4,3
15,3719913,3867438,1.0,147526,3723005,3870530,29,-1,L10-4,3
16,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L10-4,3
17,3867521,3953855,1.0,86335,3870613,3956947,-1,30,L10-4,3
18,3953856,3954015,0.0,160,3956948,3957107,30,31,L10-4,3
19,3954016,3977333,1.0,23318,3957108,3980425,31,-1,L10-4,3
1,1,161095,1.0,161095,1,161095,-1,2,L11-1,1
2,161096,162184,0.0,1089,161096,162184,2,3,L11-1,1
3,162185,1783430,1.0,1621246,162185,1786522,3,-1,L11-1,1
4,1783431,1784116,0.0,686,1786523,1787208,-1,-1,L11-1,1
5,1784117,2867894,1.0,1083778,1787209,2870986,-1,12,L11-1,1
6,2867895,2868576,0.0,682,2870987,2871668,12,13,L11-1,1
7,2868577,2955590,1.0,87014,2871669,2958682,13,-1,L11-1,1
8,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L11-1,1
9,2956747,3867438,1.0,910692,2959839,3870530,-1,-1,L11-1,1
10,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L11-1,1
11,3867521,3887581,1.0,20061,3870613,3890673,-1,15,L11-1,1
12,3887582,3895659,0.0,8078,3890674,3898751,15,16,L11-1,1
13,3895660,3977333,1.0,81674,3898752,3980425,16,-1,L11-1,1
1,1,161095,1.0,161095,1,161095,-1,2,L11-1,2
2,161096,162184,0.0,1089,161096,162184,2,3,L11-1,2
3,162185,2867894,1.0,2705710,162185,2870986,3,15,L11-1,2
4,2867895,2868576,0.0,682,2870987,2871668,15,16,L11-1,2
5,2868577,2955590,1.0,87014,2871669,2958682,16,-1,L11-1,2
6,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L11-1,2
7,2956747,3867438,1.0,910692,2959839,3870530,-1,-1,L11-1,2
8,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L11-1,2
9,3867521,3887581,1.0,20061,3870613,3890673,-1,20,L11-1,2
10,3887582,3895659,0.0,8078,3890674,3898751,20,21,L11-1,2
11,3895660,3977333,1.0,81674,3898752,3980425,21,-1,L11-1,2
1,1,161095,1.0,161095,1,161095,-1,2,L11-1,3
2,161096,162380,0.0,1285,161096,162380,2,3,L11-1,3
3,162381,1211964,1.0,1049584,162381,1211964,3,7,L11-1,3
4,1211965,1232621,0.0,20657,1211965,1232621,7,8,L11-1,3
5,1232622,2867894,1.0,1635273,1232622,2870986,8,17,L11-1,3
6,2867895,2868576,0.0,682,2870987,2871668,17,18,L11-1,3
7,2868577,2955590,1.0,87014,2871669,2958682,18,-1,L11-1,3
8,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L11-1,3
9,2956747,3632914,1.0,676168,2959839,3636006,-1,22,L11-1,3
10,3632915,3637143,0.0,4229,3636007,3640235,22,23,L11-1,3
11,3637144,3717195,1.0,80052,3640236,3720287,23,24,L11-1,3
12,3717196,3717363,0.0,168,3720288,3720455,24,25,L11-1,3
13,3717364,3867438,1.0,150075,3720456,3870530,25,-1,L11-1,3
14,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L11-1,3
15,3867521,3887581,1.0,20061,3870613,3890673,-1,26,L11-1,3
16,3887582,3895659,0.0,8078,3890674,3898751,26,27,L11-1,3
17,3895660,3977333,1.0,81674,3898752,3980425,27,-1,L11-1,3
1,1,161095,1.0,161095,1,161095,-1,2,L11-2,1
2,161096,162184,0.0,1089,161096,162184,2,3,L11-2,1
3,162185,1783430,1.0,1621246,162185,1786522,3,-1,L11-2,1
4,1783431,1784116,0.0,686,1786523,1787208,-1,-1,L11-2,1
5,1784117,2867894,1.0,1083778,1787209,2870986,-1,12,L11-2,1
6,2867895,2868576,0.0,682,2870987,2871668,12,13,L11-2,1
7,2868577,2955590,1.0,87014,2871669,2958682,13,-1,L11-2,1
8,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L11-2,1
9,2956747,3867438,1.0,910692,2959839,3870530,-1,-1,L11-2,1
10,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L11-2,1
11,3867521,3887581,1.0,20061,3870613,3890673,-1,15,L11-2,1
12,3887582,3895659,0.0,8078,3890674,3898751,15,16,L11-2,1
13,3895660,3977333,1.0,81674,3898752,3980425,16,-1,L11-2,1
1,1,161095,1.0,161095,1,161095,-1,3,L11-2,2
2,161096,162184,0.0,1089,161096,162184,3,4,L11-2,2
3,162185,1272609,1.0,1110425,162185,1272609,4,6,L11-2,2
4,1272610,1287221,2.0,14612,1275702,1290313,6,8,L11-2,2
5,1287222,2108787,1.0,821566,1290314,2111879,8,-1,L11-2,2
6,2108788,2112110,2.0,3323,2111880,2115202,-1,15,L11-2,2
7,2112111,2867894,1.0,755784,2115203,2870986,15,18,L11-2,2
8,2867895,2868576,0.0,682,2870987,2871668,18,19,L11-2,2
9,2868577,2955590,1.0,87014,2871669,2958682,19,-1,L11-2,2
10,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L11-2,2
11,2956747,3867438,1.0,910692,2959839,3870530,-1,-1,L11-2,2
12,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L11-2,2
13,3867521,3887581,1.0,20061,3870613,3890673,-1,22,L11-2,2
14,3887582,3895659,0.0,8078,3890674,3898751,22,23,L11-2,2
15,3895660,3977333,1.0,81674,3898752,3980425,23,-1,L11-2,2
1,1,161095,1.0,161095,1,161095,-1,3,L11-2,3
2,161096,162184,0.0,1089,161096,162184,3,4,L11-2,3
3,162185,1272609,1.0,1110425,162185,1272609,4,8,L11-2,3
4,1272610,1287221,3.0,14612,1275702,1290313,8,10,L11-2,3
5,1287222,1287293,0.0,72,1290314,1290385,10,11,L11-2,3
6,1287294,1846582,1.0,559289,1290386,1849674,11,15,L11-2,3
7,1846583,1846765,0.0,183,1849675,1849857,15,16,L11-2,3
8,1846766,2080950,1.0,234185,1849858,2084042,16,18,L11-2,3
9,2080951,2106882,2.0,25932,2084043,2109974,18,-1,L11-2,3
10,2106883,2867894,1.0,761012,2109975,2870986,-1,23,L11-2,3
11,2867895,2868576,0.0,682,2870987,2871668,23,24,L11-2,3
12,2868577,2955590,1.0,87014,2871669,2958682,24,-1,L11-2,3
13,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L11-2,3
14,2956747,3867438,1.0,910692,2959839,3870530,-1,-1,L11-2,3
15,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L11-2,3
16,3867521,3887581,1.0,20061,3870613,3890673,-1,28,L11-2,3
17,3887582,3895659,0.0,8078,3890674,3898751,28,29,L11-2,3
18,3895660,3977333,1.0,81674,3898752,3980425,29,-1,L11-2,3
1,1,161095,1.0,161095,1,161095,-1,2,L11-3,1
2,161096,162184,0.0,1089,161096,162184,2,3,L11-3,1
3,162185,1783430,1.0,1621246,162185,1786522,3,-1,L11-3,1
4,1783431,1784116,0.0,686,1786523,1787208,-1,-1,L11-3,1
5,1784117,2867894,1.0,1083778,1787209,2870986,-1,12,L11-3,1
6,2867895,2868576,0.0,682,2870987,2871668,12,13,L11-3,1
7,2868577,2955590,1.0,87014,2871669,2958682,13,-1,L11-3,1
8,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L11-3,1
9,2956747,3867438,1.0,910692,2959839,3870530,-1,-1,L11-3,1
10,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L11-3,1
11,3867521,3887581,1.0,20061,3870613,3890673,-1,15,L11-3,1
12,3887582,3895659,0.0,8078,3890674,3898751,15,16,L11-3,1
13,3895660,3977333,1.0,81674,3898752,3980425,16,-1,L11-3,1
1,1,161095,1.0,161095,1,161095,-1,2,L11-3,2
2,161096,162184,0.0,1089,161096,162184,2,3,L11-3,2
3,162185,2430141,1.0,2267957,162185,2433233,3,11,L11-3,2
4,2430142,2430316,0.0,175,2433234,2433408,11,12,L11-3,2
5,2430317,2867894,1.0,437578,2433409,2870986,12,13,L11-3,2
6,2867895,2868576,0.0,682,2870987,2871668,13,14,L11-3,2
7,2868577,2955590,1.0,87014,2871669,2958682,14,-1,L11-3,2
8,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L11-3,2
9,2956747,3606888,1.0,650142,2959839,3609980,-1,15,L11-3,2
10,3606889,3634945,0.0,28057,3609981,3638037,15,16,L11-3,2
11,3634946,3867438,1.0,232493,3638038,3870530,16,-1,L11-3,2
12,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L11-3,2
13,3867521,3887581,1.0,20061,3870613,3890673,-1,17,L11-3,2
14,3887582,3895659,0.0,8078,3890674,3898751,17,18,L11-3,2
15,3895660,3977333,1.0,81674,3898752,3980425,18,-1,L11-3,2
1,1,161095,1.0,161095,1,161095,-1,2,L11-3,3
2,161096,162184,0.0,1089,161096,162184,2,3,L11-3,3
3,162185,1846583,1.0,1684399,162185,1849675,3,10,L11-3,3
4,1846584,1869472,0.0,22889,1849676,1872564,10,11,L11-3,3
5,1869473,2430141,1.0,560669,1872565,2433233,11,14,L11-3,3
6,2430142,2430316,0.0,175,2433234,2433408,14,15,L11-3,3
7,2430317,2867894,1.0,437578,2433409,2870986,15,16,L11-3,3
8,2867895,2868576,0.0,682,2870987,2871668,16,17,L11-3,3
9,2868577,2955590,1.0,87014,2871669,2958682,17,-1,L11-3,3
10,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L11-3,3
11,2956747,3606888,1.0,650142,2959839,3609980,-1,18,L11-3,3
12,3606889,3634945,0.0,28057,3609981,3638037,18,19,L11-3,3
13,3634946,3867438,1.0,232493,3638038,3870530,19,-1,L11-3,3
14,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L11-3,3
15,3867521,3887581,1.0,20061,3870613,3890673,-1,20,L11-3,3
16,3887582,3895659,0.0,8078,3890674,3898751,20,21,L11-3,3
17,3895660,3977333,1.0,81674,3898752,3980425,21,-1,L11-3,3
1,1,161095,1.0,161095,1,161095,-1,2,L11-4,1
2,161096,162184,0.0,1089,161096,162184,2,3,L11-4,1
3,162185,1783430,1.0,1621246,162185,1786522,3,-1,L11-4,1
4,1783431,1784116,0.0,686,1786523,1787208,-1,-1,L11-4,1
5,1784117,2867894,1.0,1083778,1787209,2870986,-1,12,L11-4,1
6,2867895,2868576,0.0,682,2870987,2871668,12,13,L11-4,1
7,2868577,2955590,1.0,87014,2871669,2958682,13,-1,L11-4,1
8,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L11-4,1
9,2956747,3867438,1.0,910692,2959839,3870530,-1,-1,L11-4,1
10,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L11-4,1
11,3867521,3887581,1.0,20061,3870613,3890673,-1,15,L11-4,1
12,3887582,3895659,0.0,8078,3890674,3898751,15,16,L11-4,1
13,3895660,3977333,1.0,81674,3898752,3980425,16,-1,L11-4,1
1,1,161095,1.0,161095,1,161095,-1,2,L11-4,2
2,161096,162184,0.0,1089,161096,162184,2,3,L11-4,2
3,162185,1979259,1.0,1817075,162185,1982351,3,13,L11-4,2
4,1979260,1996823,0.0,17564,1982352,1999915,13,14,L11-4,2
5,1996824,2112110,1.0,115287,1999916,2115202,14,15,L11-4,2
6,2112111,2117632,0.0,5522,2115203,2120724,15,16,L11-4,2
7,2117633,2430141,1.0,312509,2120725,2433233,16,18,L11-4,2
8,2430142,2435193,0.0,5052,2433234,2438285,18,19,L11-4,2
9,2435194,2867894,1.0,432701,2438286,2870986,19,22,L11-4,2
10,2867895,2868576,0.0,682,2870987,2871668,22,23,L11-4,2
11,2868577,2955590,1.0,87014,2871669,2958682,23,-1,L11-4,2
12,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L11-4,2
13,2956747,3867438,1.0,910692,2959839,3870530,-1,-1,L11-4,2
14,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L11-4,2
15,3867521,3887581,1.0,20061,3870613,3890673,-1,27,L11-4,2
16,3887582,3895659,0.0,8078,3890674,3898751,27,28,L11-4,2
17,3895660,3977333,1.0,81674,3898752,3980425,28,-1,L11-4,2
1,1,161095,1.0,161095,1,161095,-1,2,L11-4,3
2,161096,162184,0.0,1089,161096,162184,2,3,L11-4,3
3,162185,382128,2.0,219944,162185,382128,3,5,L11-4,3
4,382129,1846393,1.0,1464265,382129,1849485,5,14,L11-4,3
5,1846394,1846574,0.0,181,1849486,1849666,14,15,L11-4,3
6,1846575,1979259,1.0,132685,1849667,1982351,15,16,L11-4,3
7,1979260,1996823,0.0,17564,1982352,1999915,16,17,L11-4,3
8,1996824,2112110,1.0,115287,1999916,2115202,17,19,L11-4,3
9,2112111,2117632,0.0,5522,2115203,2120724,19,20,L11-4,3
10,2117633,2430141,1.0,312509,2120725,2433233,20,23,L11-4,3
11,2430142,2435193,0.0,5052,2433234,2438285,23,24,L11-4,3
12,2435194,2867894,1.0,432701,2438286,2870986,24,27,L11-4,3
13,2867895,2868576,0.0,682,2870987,2871668,27,28,L11-4,3
14,2868577,2955590,1.0,87014,2871669,2958682,28,-1,L11-4,3
15,2955591,2956746,0.0,1156,2958683,2959838,-1,-1,L11-4,3
16,2956747,3867438,1.0,910692,2959839,3870530,-1,-1,L11-4,3
17,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L11-4,3
18,3867521,3887581,1.0,20061,3870613,3890673,-1,33,L11-4,3
19,3887582,3895659,0.0,8078,3890674,3898751,33,34,L11-4,3
20,3895660,3951507,1.0,55848,3898752,3954599,34,35,L11-4,3
21,3951508,3952970,0.0,1463,3954600,3956062,35,36,L11-4,3
22,3952971,3977333,1.0,24363,3956063,3980425,36,-1,L11-4,3
