,line,gen_id,prime_end,distance,initial_weight,factor,normalized_weight,cumulative_weight_rv
2392,L01-1,1,distance_3_prime,14758,14758,8,1.0538407225131994e-05,809.6624167173896
2550,L01-4,1,distance_3_prime,14758,14758,8,1.0538407225131994e-05,809.5068909035612
2496,L01-3,1,distance_3_prime,14758,14758,8,1.0538407225131994e-05,809.3513650897327
2449,L01-2,1,distance_3_prime,14758,14758,8,1.0538407225131994e-05,809.1958392759042
2409,L01-1,2,distance_3_prime,14759,14759,12,7.559159874971496e-06,809.0403134620757
3040,L03-4,2,distance_3_prime,14811,14811,12,5.468557390003386e-06,808.928747821481
990,L05-1,2,distance_5_prime,14834,14834,12,6.6064779819852355e-06,808.8477530179777
3668,L06-2,2,distance_3_prime,14894,14894,12,6.113419209891512e-06,808.7497525235929
1685,L08-2,1,distance_5_prime,14896,14896,8,6.4710416840238876e-06,808.6586992578807
1589,L07-4,1,distance_5_prime,14896,14896,8,6.709022964985609e-06,808.5623066209555
1640,L08-1,1,distance_5_prime,14896,14896,8,6.4710416840238876e-06,808.4623690148691
1700,L08-2,2,distance_5_prime,14896,14896,12,1.0121747755924174e-05,808.3659763779439
1787,L08-4,1,distance_5_prime,14896,14896,8,6.4710416840238876e-06,808.2152028233717
1739,L08-3,1,distance_5_prime,14896,14896,8,6.4710416840238876e-06,808.1188101864465
1755,L08-3,2,distance_5_prime,14897,14897,12,4.900401383710004e-06,808.0224175495213
1453,L07-1,2,distance_5_prime,15019,15019,12,9.170413799638686e-06,807.9494162701081
1288,L06-2,2,distance_5_prime,15056,15056,12,6.113419209891512e-06,807.8116858252514
128,L01-3,2,distance_5_prime,15062,15062,12,6.790137777553954e-06,807.7196421856273
2984,L03-3,2,distance_3_prime,15103,15103,12,8.342573892610218e-06,807.6173691304218
4361,L09-4,2,distance_3_prime,15123,15123,12,1.571309974937606e-05,807.4913712369217
2503,L01-3,2,distance_3_prime,15156,15156,12,6.790137777553954e-06,807.2537420294119
2457,L01-2,2,distance_3_prime,15156,15156,12,1.1707259964585538e-05,807.1508307012554
2400,L01-1,2,distance_3_prime,15157,15157,12,7.559159874971496e-06,806.9733954692321
2546,L01-4,1,distance_3_prime,15158,15158,8,1.0538407225131994e-05,806.8588212830072
2445,L01-2,1,distance_3_prime,15158,15158,8,1.0538407225131994e-05,806.6990801062886
2556,L01-4,2,distance_3_prime,15158,15158,12,9.992630435054149e-06,806.5393389295701
2492,L01-3,1,distance_3_prime,15158,15158,8,1.0538407225131994e-05,806.3878706374356
2388,L01-1,1,distance_3_prime,15158,15158,8,1.0538407225131994e-05,806.2281294607171
4736,L11-4,2,distance_3_prime,15173,15173,12,7.172370593997801e-06,806.0683882839986
4640,L11-2,2,distance_3_prime,15174,15174,12,8.291965638094397e-06,805.9595619049759
4587,L11-1,2,distance_3_prime,15174,15174,12,1.0670489072974586e-05,805.8337396183834
4571,L11-1,1,distance_3_prime,15178,15178,8,8.909697983512604e-06,805.6718256171902
4715,L11-4,1,distance_3_prime,15178,15178,8,8.909697983512604e-06,805.5365942211964
4620,L11-2,1,distance_3_prime,15178,15178,8,8.909697983512604e-06,805.4013628252027
4677,L11-3,1,distance_3_prime,15178,15178,8,8.909697983512604e-06,805.2661314292089
3414,L05-2,2,distance_3_prime,15294,15294,12,4.967929942251954e-06,805.1309000332152
1598,L07-4,2,distance_5_prime,15326,15326,12,9.747918819332073e-06,805.0549205126784
1797,L08-4,2,distance_5_prime,15327,15327,12,9.412872102600306e-06,804.9055239088534
4577,L11-1,2,distance_3_prime,15360,15360,12,1.0670489072974586e-05,804.7612528181369
2337,L11-4,2,distance_5_prime,15539,15539,12,7.172370593997801e-06,804.597354105976
2151,L10-4,2,distance_5_prime,15541,15541,12,9.642031543906196e-06,804.4859026393159
3247,L04-3,2,distance_3_prime,15657,15657,12,3.5793596227354955e-06,804.3360558270921
2092,L10-3,1,distance_5_prime,15712,15712,8,7.982948422170244e-06,804.2800137934789
2039,L10-2,1,distance_5_prime,15712,15712,8,7.982948422170244e-06,804.1545857078698
2137,L10-4,1,distance_5_prime,15712,15712,8,7.982948422170244e-06,804.0291576222608
2000,L10-1,1,distance_5_prime,15712,15712,8,7.982948422170244e-06,803.9037295366517
2013,L10-1,2,distance_5_prime,15713,15713,12,1.005999951376669e-05,803.7783014510426
992,L05-1,2,distance_5_prime,15776,15776,12,6.6064779819852355e-06,803.6202286786828
1107,L05-3,2,distance_5_prime,15776,15776,12,8.46067232732649e-06,803.5160048820389
1142,L05-4,1,distance_5_prime,15777,15777,8,7.056770839305861e-06,803.3825293154031
975,L05-1,1,distance_5_prime,15777,15777,8,7.056770839305861e-06,803.2711946418714
1091,L05-3,1,distance_5_prime,15777,15777,8,7.051943736066902e-06,803.1598599683397
1025,L05-2,1,distance_5_prime,15777,15777,8,7.051943736066902e-06,803.0486014520158
1046,L05-2,2,distance_5_prime,15777,15777,12,4.967929942251954e-06,802.9373429356918
3306,L04-4,2,distance_3_prime,15805,15805,12,6.325244048999557e-06,802.858963904993
554,L03-2,2,distance_5_prime,15825,15825,12,7.594782890473104e-06,802.7589934227985
2615,L02-1,2,distance_3_prime,15833,15833,12,6.2998409290165425e-06,802.6388059835568
1396,L06-4,2,distance_5_prime,15862,15862,12,7.469756822066657e-06,802.5390606021277
376,L02-3,2,distance_5_prime,15884,15884,12,7.0366456779163085e-06,802.4205753194161
248,L02-1,2,distance_5_prime,15893,15893,12,6.2998409290165425e-06,802.3088052394681
3361,L05-1,1,distance_3_prime,15912,15912,8,7.056770839305861e-06,802.2086818675833
3528,L05-4,1,distance_3_prime,15912,15912,8,7.056770839305861e-06,802.0963945299883
3477,L05-3,1,distance_3_prime,15912,15912,8,7.051943736066902e-06,801.9841071923933
3434,L05-2,2,distance_3_prime,15912,15912,12,4.967929942251954e-06,801.871896663665
3411,L05-2,1,distance_3_prime,15912,15912,8,7.051943736066902e-06,801.7928469624238
3379,L05-1,2,distance_3_prime,15913,15913,12,6.6064779819852355e-06,801.6806364336956
3494,L05-3,2,distance_3_prime,15915,15915,12,8.46067232732649e-06,801.5755075495682
3550,L05-4,2,distance_3_prime,15915,15915,12,3.7404151860856554e-06,801.4408559494788
1695,L08-2,2,distance_5_prime,15956,15956,12,1.0121747755924174e-05,801.3813272417922
1502,L07-2,2,distance_5_prime,15957,15957,12,8.52401677242367e-06,801.2198246345987
1550,L07-3,2,distance_5_prime,15957,15957,12,9.662271406762302e-06,801.0838068989611
1486,L07-2,1,distance_5_prime,15958,15958,8,6.7824142172966825e-06,800.9296260341234
1734,L08-3,1,distance_5_prime,15958,15958,8,6.4710416840238876e-06,800.8213922680438
1749,L08-3,2,distance_5_prime,15958,15958,12,4.900401383710004e-06,800.7181273848502
1782,L08-4,1,distance_5_prime,15958,15958,8,6.4710416840238876e-06,800.6399267795689
1680,L08-2,1,distance_5_prime,15958,15958,8,6.4710416840238876e-06,800.5366618963752
1584,L07-4,1,distance_5_prime,15958,15958,8,6.709022964985609e-06,800.4333970131815
1635,L08-1,1,distance_5_prime,15958,15958,8,6.4710416840238876e-06,800.3263344247063
1650,L08-1,2,distance_5_prime,15958,15958,12,1.2295863056874513e-05,800.2230695415126
1437,L07-1,1,distance_5_prime,15958,15958,8,6.7824142172966825e-06,800.0268521588509
1534,L07-3,1,distance_5_prime,15958,15958,8,6.7824142172966825e-06,799.9186183927714
613,L03-3,2,distance_5_prime,15985,15985,12,8.342573892610218e-06,799.8103846266918
182,L01-4,2,distance_5_prime,16093,16093,12,9.992630435054149e-06,799.6770285830183
214,L02-1,1,distance_5_prime,16155,16155,8,9.06305050951337e-06,799.516217181427
284,L02-2,1,distance_5_prime,16155,16155,8,9.06305050951337e-06,799.3698036004458
421,L02-4,1,distance_5_prime,16155,16155,8,9.06305050951337e-06,799.2233900194647
353,L02-3,1,distance_5_prime,16155,16155,8,9.06305050951337e-06,799.0769764384835
442,L02-4,2,distance_5_prime,16156,16156,12,8.349626702106193e-06,798.9305628575023
234,L02-1,2,distance_5_prime,16158,16158,12,6.2998409290165425e-06,798.7956662885031
373,L02-3,2,distance_5_prime,16158,16158,12,7.0366456779163085e-06,798.693873458772
304,L02-2,2,distance_5_prime,16158,16158,12,6.416817194503354e-06,798.5801753379083
933,L04-4,2,distance_5_prime,16172,16172,12,6.325244048999557e-06,798.4764924056794
131,L01-3,2,distance_5_prime,16223,16223,12,6.790137777553954e-06,798.374200558919
791,L04-2,2,distance_5_prime,16263,16263,12,8.78976636800994e-06,798.2640441537537
2046,L10-2,2,distance_5_prime,16327,16327,12,5.704430631271309e-06,798.1210961833108
4419,L10-2,1,distance_3_prime,16384,16384,8,7.982948422170244e-06,798.0279599443941
4517,L10-4,1,distance_3_prime,16384,16384,8,7.982948422170244e-06,797.8971673174452
4380,L10-1,1,distance_3_prime,16384,16384,8,7.982948422170244e-06,797.7663746904964
4392,L10-1,2,distance_3_prime,16384,16384,12,1.005999951376669e-05,797.6355820635475
4486,L10-3,2,distance_3_prime,16384,16384,12,8.534978118449848e-06,797.4707590315139
4472,L10-3,1,distance_3_prime,16384,16384,8,7.982948422170244e-06,797.3309219500212
4531,L10-4,2,distance_3_prime,16385,16385,12,9.642031543906196e-06,797.2001293230724
4437,L10-2,2,distance_3_prime,16385,16385,12,5.704430631271309e-06,797.0421446362254
672,L03-4,2,distance_5_prime,16418,16418,12,5.468557390003386e-06,796.948677540332
514,L03-1,2,distance_5_prime,16420,16420,12,9.821333573410376e-06,796.858894765103
501,L03-1,1,distance_5_prime,16421,16421,8,1.009527414978863e-05,796.6976284678276
542,L03-2,1,distance_5_prime,16421,16421,8,1.009527414978863e-05,796.5318539710139
650,L03-4,1,distance_5_prime,16421,16421,8,1.009527414978863e-05,796.3660794742002
559,L03-2,2,distance_5_prime,16421,16421,12,7.594782890473104e-06,796.2003049773865
594,L03-3,1,distance_5_prime,16421,16421,8,1.009527414978863e-05,796.075591047542
556,L03-2,2,distance_5_prime,16565,16565,12,7.594782890473104e-06,795.9098165507284
512,L03-1,2,distance_5_prime,16566,16566,12,9.821333573410376e-06,795.7840089721477
666,L03-4,2,distance_5_prime,16566,16566,12,5.468557390003386e-06,795.6213087601706
648,L03-4,1,distance_5_prime,16566,16566,8,1.009527414978863e-05,795.5307166384478
608,L03-3,2,distance_5_prime,16566,16566,12,8.342573892610218e-06,795.3634783268824
499,L03-1,1,distance_5_prime,16566,16566,8,1.009527414978863e-05,795.2252752477774
592,L03-3,1,distance_5_prime,16566,16566,8,1.009527414978863e-05,795.058036936212
540,L03-2,1,distance_5_prime,16566,16566,8,1.009527414978863e-05,794.8907986246467
1336,L06-3,2,distance_5_prime,16574,16574,12,7.982040409079571e-06,794.7235603130813
3048,L03-4,2,distance_3_prime,16579,16579,12,5.468557390003386e-06,794.5912659753412
2054,L10-2,2,distance_5_prime,16658,16658,12,5.704430631271309e-06,794.5006027623724
1050,L05-2,2,distance_5_prime,16666,16666,12,4.967929942251954e-06,794.4055783569167
1027,L05-2,1,distance_5_prime,16667,16667,8,7.051943736066902e-06,794.3227828364992
1144,L05-4,1,distance_5_prime,16667,16667,8,7.056770839305861e-06,794.2052480902502
995,L05-1,2,distance_5_prime,16667,16667,12,6.6064779819852355e-06,794.0876328906714
1093,L05-3,1,distance_5_prime,16667,16667,8,7.051943736066902e-06,793.9775227221457
977,L05-1,1,distance_5_prime,16667,16667,8,7.056770839305861e-06,793.8599879758967
1110,L05-3,2,distance_5_prime,16667,16667,12,8.46067232732649e-06,793.742372776318
3534,L05-4,2,distance_3_prime,16906,16906,12,3.7404151860856554e-06,793.6013587506385
2765,L02-3,2,distance_3_prime,16921,16921,12,7.0366456779163085e-06,793.5381232915025
2894,L03-1,2,distance_3_prime,16973,16973,12,9.821333573410376e-06,793.4190562099865
2930,L03-2,2,distance_3_prime,17138,17138,12,7.594782890473104e-06,793.252358715245
2463,L01-2,2,distance_3_prime,17180,17180,12,1.1707259964585538e-05,793.1221993260681
3592,L06-1,2,distance_3_prime,17217,17217,12,9.756978068752546e-06,792.9210685998765
3730,L06-3,2,distance_3_prime,17220,17220,12,7.982040409079571e-06,792.7530827084669
365,L02-3,2,distance_5_prime,17277,17277,12,7.0366456779163085e-06,792.6156319726225
3666,L06-2,2,distance_3_prime,17285,17285,12,6.113419209891512e-06,792.4940598452451
2505,L01-3,2,distance_3_prime,17285,17285,12,6.790137777553954e-06,792.3883893942021
4530,L10-4,2,distance_3_prime,17319,17319,12,9.642031543906196e-06,792.2710218627171
4273,L09-2,2,distance_3_prime,17356,17356,12,1.4618903460416273e-05,792.1040315184082
179,L01-4,2,distance_5_prime,17414,17414,12,9.992630435054149e-06,791.8503058299492
2810,L02-4,1,distance_3_prime,17430,17430,8,9.06305050951337e-06,791.6762941635532
2742,L02-3,1,distance_3_prime,17430,17430,8,9.06305050951337e-06,791.5183251931724
2673,L02-2,1,distance_3_prime,17430,17430,8,9.06305050951337e-06,791.3603562227916
2603,L02-1,1,distance_3_prime,17430,17430,8,9.06305050951337e-06,791.2023872524107
2695,L02-2,2,distance_3_prime,17431,17431,12,6.416817194503354e-06,791.0444182820299
2560,L01-4,2,distance_3_prime,17466,17466,12,9.992630435054149e-06,790.9325667415126
3843,L07-1,2,distance_3_prime,17506,17506,12,9.170413799638686e-06,790.7580354583339
2996,L03-3,2,distance_3_prime,17514,17514,12,8.342573892610218e-06,790.5974981943574
3766,L06-4,1,distance_3_prime,17673,17673,8,1.0926468961316203e-05,790.4513863552022
3590,L06-1,1,distance_3_prime,17673,17673,8,1.0926468961316203e-05,790.2582828692489
3710,L06-3,1,distance_3_prime,17673,17673,8,1.0926468961316203e-05,790.0651793832956
3645,L06-2,1,distance_3_prime,17673,17673,8,1.0926468961316203e-05,789.8720758973423
453,L02-4,2,distance_5_prime,17740,17740,12,8.349626702106193e-06,789.6789724113889
242,L02-1,2,distance_5_prime,17759,17759,12,6.2998409290165425e-06,789.5308500336936
384,L02-3,2,distance_5_prime,17760,17760,12,7.0366456779163085e-06,789.4189711586351
313,L02-2,2,distance_5_prime,17760,17760,12,6.416817194503354e-06,789.2940003313953
221,L02-1,1,distance_5_prime,17760,17760,8,9.06305050951337e-06,789.1800376580209
291,L02-2,1,distance_5_prime,17760,17760,8,9.06305050951337e-06,789.019077880972
360,L02-3,1,distance_5_prime,17760,17760,8,9.06305050951337e-06,788.8581181039231
428,L02-4,1,distance_5_prime,17760,17760,8,9.06305050951337e-06,788.6971583268742
1792,L08-4,2,distance_5_prime,17783,17783,12,9.412872102600306e-06,788.5361985498253
1593,L07-4,2,distance_5_prime,17784,17784,12,9.747918819332073e-06,788.3688094452248
3536,L05-4,2,distance_3_prime,17979,17979,12,3.7404151860856554e-06,788.1954524569418
2464,L01-2,2,distance_3_prime,18000,18000,12,1.1707259964585538e-05,788.1282035323111
129,L01-3,2,distance_5_prime,18019,18019,12,6.790137777553954e-06,787.9174728529485
3427,L05-2,2,distance_3_prime,18090,18090,12,4.967929942251954e-06,787.7951213603349
1646,L08-1,2,distance_5_prime,18099,18099,12,1.2295863056874513e-05,787.7052515076796
3241,L04-3,2,distance_3_prime,18119,18119,12,3.5793596227354955e-06,787.4827086822132
3647,L06-2,2,distance_3_prime,18133,18133,12,6.113419209891512e-06,787.4178542652089
3367,L05-1,2,distance_3_prime,18169,18169,12,6.6064779819852355e-06,787.306999634676
388,L02-3,2,distance_5_prime,18290,18290,12,7.0366456779163085e-06,787.1869665362213
456,L02-4,2,distance_5_prime,18291,18291,12,8.349626702106193e-06,787.0582662867722
431,L02-4,1,distance_5_prime,18294,18294,8,9.06305050951337e-06,786.905543264764
294,L02-2,1,distance_5_prime,18294,18294,8,9.06305050951337e-06,786.7397438187429
224,L02-1,1,distance_5_prime,18294,18294,8,9.06305050951337e-06,786.5739443727218
363,L02-3,1,distance_5_prime,18294,18294,8,9.06305050951337e-06,786.4081449267007
606,L03-3,2,distance_5_prime,18380,18380,12,8.342573892610218e-06,786.2423454806797
980,L05-1,2,distance_5_prime,18402,18402,12,6.6064779819852355e-06,786.0890089725335
1097,L05-3,2,distance_5_prime,18403,18403,12,8.46067232732649e-06,785.967436564709
1031,L05-2,2,distance_5_prime,18404,18404,12,4.967929942251954e-06,785.8117348118692
1019,L05-2,1,distance_5_prime,18405,18405,8,7.051943736066902e-06,785.720305029212
1085,L05-3,1,distance_5_prime,18405,18405,8,7.051943736066902e-06,785.5905140047497
1136,L05-4,1,distance_5_prime,18405,18405,8,7.056770839305861e-06,785.4607229802874
969,L05-1,1,distance_5_prime,18405,18405,8,7.056770839305861e-06,785.33084311299
979,L05-1,2,distance_5_prime,18416,18416,12,6.6064779819852355e-06,785.2009632456926
2002,L10-1,2,distance_5_prime,18447,18447,12,1.005999951376669e-05,785.0792983471764
3227,L04-3,2,distance_3_prime,18461,18461,12,3.5793596227354955e-06,784.8937215361459
4634,L11-2,2,distance_3_prime,18569,18569,12,8.291965638094397e-06,784.8276429781506
1447,L07-1,2,distance_5_prime,18630,18630,12,9.170413799638686e-06,784.6736694682169
1481,L07-2,1,distance_5_prime,18632,18632,8,6.7824142172966825e-06,784.5028246591296
1543,L07-3,2,distance_5_prime,18632,18632,12,9.662271406762302e-06,784.3764547174329
1495,L07-2,2,distance_5_prime,18632,18632,12,8.52401677242367e-06,784.1964272765821
1432,L07-1,1,distance_5_prime,18632,18632,8,6.7824142172966825e-06,784.0376077960783
1529,L07-3,1,distance_5_prime,18632,18632,8,6.7824142172966825e-06,783.9112378543816
4035,L08-1,2,distance_3_prime,18782,18782,12,1.2295863056874513e-05,783.784867912685
4167,L08-4,1,distance_3_prime,18783,18783,8,6.4710416840238876e-06,783.5539270127507
4182,L08-4,2,distance_3_prime,18783,18783,12,9.412872102600306e-06,783.4323814367997
3871,L07-2,1,distance_3_prime,18783,18783,8,6.7824142172966825e-06,783.2555794600966
4119,L08-3,1,distance_3_prime,18783,18783,8,6.4710416840238876e-06,783.1281853738531
4065,L08-2,1,distance_3_prime,18783,18783,8,6.4710416840238876e-06,783.006639797902
4134,L08-3,2,distance_3_prime,18783,18783,12,4.900401383710004e-06,782.885094221951
4020,L08-1,1,distance_3_prime,18783,18783,8,6.4710416840238876e-06,782.7930499827607
3919,L07-3,1,distance_3_prime,18783,18783,8,6.7824142172966825e-06,782.6715044068097
3969,L07-4,1,distance_3_prime,18783,18783,8,6.709022964985609e-06,782.5441103205662
3822,L07-1,1,distance_3_prime,18783,18783,8,6.7824142172966825e-06,782.4180947422149
3887,L07-2,2,distance_3_prime,18784,18784,12,8.52401677242367e-06,782.2907006559714
3935,L07-3,2,distance_3_prime,18784,18784,12,9.662271406762302e-06,782.1305855249182
3983,L07-4,2,distance_3_prime,18784,18784,12,9.747918819332073e-06,781.9490894188135
4080,L08-2,2,distance_3_prime,18784,18784,12,1.0121747755924174e-05,781.7659845117112
3838,L07-1,2,distance_3_prime,18784,18784,12,9.170413799638686e-06,781.5758576018638
2824,L02-4,2,distance_3_prime,18785,18785,12,8.349626702106193e-06,781.4036005490515
2836,L02-4,2,distance_3_prime,18862,18862,12,8.349626702106193e-06,781.2467528114524
4024,L08-1,1,distance_3_prime,18931,18931,8,6.4710416840238876e-06,781.0892621525973
4069,L08-2,1,distance_3_prime,18931,18931,8,6.4710416840238876e-06,780.966758862477
4039,L08-1,2,distance_3_prime,18931,18931,12,1.2295863056874513e-05,780.8442555723568
4171,L08-4,1,distance_3_prime,18931,18931,8,6.4710416840238876e-06,780.6114825888271
4123,L08-3,1,distance_3_prime,18931,18931,8,6.4710416840238876e-06,780.4889792987069
3923,L07-3,1,distance_3_prime,18931,18931,8,6.7824142172966825e-06,780.3664760085867
3973,L07-4,1,distance_3_prime,18931,18931,8,6.709022964985609e-06,780.238078125039
3826,L07-1,1,distance_3_prime,18931,18931,8,6.7824142172966825e-06,780.1110696112888
3875,L07-2,1,distance_3_prime,18931,18931,8,6.7824142172966825e-06,779.9826717277411
4084,L08-2,2,distance_3_prime,18932,18932,12,1.0121747755924174e-05,779.8542738441935
3842,L07-1,2,distance_3_prime,18932,18932,12,9.170413799638686e-06,779.6626489156783
