,start,end,IS_strand,max_alignment_length,length,cluster_id,line,gen_id,closest_gene_5_prime,position_5_prime,distance_5_prime,closest_gene_3_prime,position_3_prime,distance_3_prime
842,121558,124650,forward,3093,3093,1,L04-3,2,hemG,112499,9059,polA,127413,2763
843,355703,358793,reverse,3092,3091,2,L04-3,2,ssb,355095,608,groS,377254,18461
844,444530,447621,reverse,3092,3092,3,L04-3,2,rpsR,432628,11902,ppa,458381,10760
845,552106,555198,reverse,3093,3093,4,L04-3,2,dnaT,516211,35895,ribF,575672,20474
846,613573,616665,reverse,3093,3093,5,L04-3,2,imp,611372,2201,ftsL,648395,31730
847,731256,734348,reverse,3093,3093,6,L04-3,2,yadR,728397,2859,dapD,739665,5317
848,785797,788889,reverse,3093,3093,7,L04-3,2,proS,773312,12485,hemB,875170,86281
849,1033241,1036332,reverse,3093,3092,8,L04-3,2,folD,1026952,6289,argU,1037036,704
850,1223210,1226301,reverse,3092,3092,9,L04-3,2,fldA,1155642,67568,rpsA,1403886,177585
851,1389098,1392189,forward,3093,3092,10,L04-3,2,fldA,1155642,233456,rpsA,1403886,11697
852,1909070,1912158,reverse,3093,3089,11,L04-3,2,fabI,1734280,174790,tyrS,2148600,236442
853,2074955,2078046,forward,3092,3092,12,L04-3,2,fabI,1734280,340675,tyrS,2148600,70554
854,2079877,2082968,forward,3093,3092,13,L04-3,2,fabI,1734280,345597,tyrS,2148600,65632
855,2204581,2207673,reverse,3093,3093,14,L04-3,2,ribC,2175891,28690,pheT,2405713,198040
856,2378988,2382080,forward,3093,3093,15,L04-3,2,ribC,2175891,203097,pheT,2405713,23633
857,2454816,2457907,reverse,3093,3092,16,L04-3,2,nadE,2433438,21378,gapA,2476026,18119
858,2506360,2509451,forward,3093,3092,17,L04-3,2,yeaZ,2503080,3280,aspS,2566762,57311
859,2552475,2555566,forward,3093,3092,18,L04-3,2,yeaZ,2503080,49395,aspS,2566762,11196
860,2631068,2634159,reverse,3093,3092,19,L04-3,2,pgsA,2594062,37006,metG,2709399,75240
861,2746203,2749294,forward,3093,3092,20,L04-3,2,metG,2711431,34772,folE,2761181,11887
862,3028074,3031165,reverse,3092,3092,21,L04-3,2,zipA,3027673,401,dapE,3087458,56293
863,3068710,3071801,forward,3093,3092,22,L04-3,2,zipA,3027673,41037,dapE,3087458,15657
864,3362623,3365715,reverse,3093,3093,23,L04-3,2,ftsB,3333554,29069,metK,3549284,183569
865,3537030,3540122,forward,3093,3093,24,L04-3,2,ftsB,3333554,203476,metK,3549284,9162
866,3947046,3950136,forward,3093,3091,25,L04-3,2,yrfF,3936413,10633,asd,3983894,33758
867,42387,45477,reverse,3092,3091,0,L04-3,3,rho,41922,465,argX,59721,14244
868,121555,124646,forward,3092,3092,1,L04-3,3,hemG,112496,9059,polA,127409,2763
869,205050,208141,reverse,3093,3092,2,L04-3,3,ftsN,203777,1273,priA,208152,11
870,358800,361892,reverse,3093,3093,3,L04-3,3,ssb,358192,608,groS,380352,18460
871,447625,450716,reverse,3093,3092,4,L04-3,3,rpsR,435723,11902,ppa,461477,10761
872,555203,558295,reverse,3093,3093,5,L04-3,3,dnaT,519307,35896,ribF,578769,20474
873,616670,619760,reverse,3093,3091,6,L04-3,3,imp,614469,2201,ftsL,651490,31730
874,734354,737446,reverse,3093,3093,7,L04-3,3,yadR,731493,2861,dapD,742764,5318
875,788898,791989,reverse,3092,3092,8,L04-3,3,proS,776412,12486,hemB,878276,86287
876,1036348,1039440,reverse,3093,3093,9,L04-3,3,folD,1030059,6289,argU,1040144,704
877,1109848,1112940,reverse,3093,3093,10,L04-3,3,argU,1040219,69629,serS,1123820,10880
878,1275738,1278830,forward,3093,3093,11,L04-3,3,infA,1136805,138933,fldA,1346927,68097
879,1395310,1398401,forward,3093,3092,12,L04-3,3,mrdB,1390358,4952,rpsA,1410098,11697
880,1747194,1750286,reverse,3093,3093,13,L04-3,3,fabI,1740491,6703,tyrS,1992034,241748
881,1920209,1926400,reverse,3093,6192,14,L04-3,3,fabI,1740491,179718,tyrS,1992034,65634
882,2048011,2051103,reverse,3093,3093,15,L04-3,3,ribC,2019323,28688,pheT,2252248,201145
883,2161370,2164461,forward,3093,3092,16,L04-3,3,ribC,2019323,142047,pheT,2252248,87787
884,2225522,2228614,forward,3093,3093,17,L04-3,3,ribC,2019323,206199,pheT,2252248,23634
885,2301349,2304440,reverse,3092,3092,18,L04-3,3,nadE,2279972,21377,gapA,2322556,18116
886,2395905,2398996,forward,3093,3092,19,L04-3,3,yeaZ,2349610,46295,aspS,2410193,11197
887,2474497,2477588,reverse,3092,3092,20,L04-3,3,pgsA,2437493,37004,metG,2552826,75238
888,2589627,2592718,forward,3093,3092,21,L04-3,3,metG,2554858,34769,folE,2604606,11888
889,2871503,2874595,reverse,3093,3093,22,L04-3,3,zipA,2871103,400,dapE,2930889,56294
890,2912140,2915232,forward,3093,3093,23,L04-3,3,zipA,2871103,41037,dapE,2930889,15657
891,3206054,3209146,reverse,3093,3093,24,L04-3,3,ftsB,3176986,29068,metK,3395818,186672
892,3319413,3322504,forward,3093,3092,25,L04-3,3,ftsB,3176986,142427,metK,3395818,73314
893,3383565,3386654,forward,3090,3090,26,L04-3,3,ftsB,3176986,206579,metK,3395818,9164
894,3768927,3772019,reverse,3093,3093,27,L04-3,3,trpS,3767980,947,yrfF,3783913,11894
895,3796681,3799773,forward,3093,3093,28,L04-3,3,yrfF,3786047,10634,asd,3833530,33757
896,3901627,3904717,forward,3093,3091,29,L04-3,3,ftsY,3860084,41543,glyS,3970703,65986
897,118467,121558,forward,3092,3092,0,L04-4,1,hemG,109408,9059,polA,124321,2763
898,360458,363550,reverse,3093,3093,1,L04-4,1,ssb,352010,8448,groS,423660,60110
899,490939,494031,reverse,3093,3093,2,L04-4,1,rpsR,479037,11902,ppa,504792,10761
900,598525,601617,reverse,3093,3093,3,L04-4,1,dnaT,562626,35899,ribF,622091,20474
901,774581,777673,reverse,3093,3093,4,L04-4,1,yadR,771722,2859,dapD,782991,5318
902,1073487,1076579,reverse,3093,3093,5,L04-4,1,folD,1067198,6289,argU,1077283,704
903,1263476,1266568,reverse,3093,3093,6,L04-4,1,fldA,1195900,67576,infA,1405294,138726
904,1429376,1432468,forward,3093,3093,7,L04-4,1,serS,1419787,9589,rpsA,1444165,11697
905,1951321,1954413,forward,3093,3093,8,L04-4,1,fabI,1774694,176627,tyrS,2020050,65637
906,2240221,2243313,forward,3093,3093,9,L04-4,1,yeaZ,2193925,46296,aspS,2254510,11197
907,2318820,2321911,reverse,3093,3092,10,L04-4,1,pgsA,2281811,37009,metG,2397159,75248
908,2433966,2437058,forward,3093,3093,11,L04-4,1,metG,2399191,34775,folE,2448946,11888
909,3044224,3047316,reverse,3093,3093,12,L04-4,1,ftsB,3015151,29073,eno,3052073,4757
910,3626825,3629917,forward,3093,3093,13,L04-4,1,yrfF,3615408,11417,asd,3663674,33757
911,118465,121557,forward,3093,3093,0,L04-4,2,hemG,109405,9060,polA,124320,2763
912,360359,363450,reverse,3092,3092,1,L04-4,2,ssb,352014,8345,groS,421814,58364
913,478552,481644,reverse,3093,3093,2,L04-4,2,rpsR,477191,1361,ppa,492404,10760
914,586134,589226,reverse,3093,3093,3,L04-4,2,dnaT,550235,35899,ribF,609700,20474
915,762194,765286,reverse,3093,3093,4,L04-4,2,yadR,759332,2862,dapD,770604,5318
916,1061097,1064187,reverse,3093,3091,5,L04-4,2,folD,1054808,6289,argU,1064891,704
917,1251080,1254172,reverse,3093,3093,6,L04-4,2,fldA,1183506,67574,infA,1392896,138724
918,1416979,1420071,forward,3093,3093,7,L04-4,2,serS,1407390,9589,rpsA,1431768,11697
919,1479146,1482237,forward,3093,3092,8,L04-4,2,asnS,1458757,20389,fabA,1488823,6586
920,1528273,1531365,reverse,3093,3093,9,L04-4,2,serT,1504579,23694,mviN,1582344,50979
921,1730997,1734089,reverse,3093,3093,10,L04-4,2,kdsA,1685984,45013,topA,1794404,60315
922,1775507,1778599,forward,3093,3093,11,L04-4,2,kdsA,1685984,89523,topA,1794404,15805
923,1944210,1947302,forward,3093,3093,12,L04-4,2,fabI,1814393,129817,tyrS,2056878,109576
924,1988150,1991242,forward,3093,3093,13,L04-4,2,fabI,1814393,173757,tyrS,2056878,65636
925,2166526,2169618,forward,3093,3093,14,L04-4,2,nadE,2164208,2318,gapA,2206333,36715
926,2279687,2282778,forward,3092,3092,15,L04-4,2,yeaZ,2233390,46297,aspS,2293974,11196
927,2358285,2361376,reverse,3093,3092,16,L04-4,2,pgsA,2321275,37010,folE,2479090,117714
928,2419591,2422691,reverse,3102,3101,17,L04-4,2,pgsA,2321275,98316,folE,2479090,56399
929,2464110,2467202,forward,3093,3093,18,L04-4,2,pgsA,2321275,142835,folE,2479090,11888
930,3074366,3077458,reverse,3093,3093,19,L04-4,2,ftsB,3045295,29071,eno,3082216,4758
931,3407095,3410187,reverse,3093,3093,20,L04-4,2,rpoD,3353252,53843,rnpB,3411680,1493
932,3656646,3659738,forward,3093,3093,21,L04-4,2,yrfF,3648651,7995,asd,3693288,33550
933,3896623,3899715,reverse,3093,3093,22,L04-4,2,gpsA,3880451,16172,kdtA,3908432,8717
934,118465,121557,forward,3093,3093,0,L04-4,3,hemG,109405,9060,polA,124320,2763
935,352767,355859,reverse,3093,3093,1,L04-4,3,ssb,352014,753,groS,414224,58365
936,470599,473691,reverse,3093,3093,2,L04-4,3,rpsR,469599,1000,ppa,484451,10760
937,578180,581272,reverse,3093,3093,3,L04-4,3,dnaT,542283,35897,ribF,601749,20477
938,754241,757332,reverse,3092,3092,4,L04-4,3,yadR,751379,2862,dapD,762650,5318
939,1053149,1056241,reverse,3093,3093,5,L04-4,3,folD,1046860,6289,argU,1056945,704
940,1204509,1207601,reverse,3093,3093,6,L04-4,3,fldA,1175560,28949,infA,1388060,180459
941,1246243,1249335,reverse,3093,3093,7,L04-4,3,fldA,1175560,70683,infA,1388060,138725
942,1412143,1415235,forward,3093,3093,8,L04-4,3,serS,1402554,9589,rpsA,1426933,11698
943,1474314,1477405,forward,3093,3092,9,L04-4,3,asnS,1453923,20391,fabA,1483991,6586
944,1523443,1526534,reverse,3092,3092,10,L04-4,3,serT,1499748,23695,mviN,1577514,50980
945,1726170,1729262,reverse,3093,3093,11,L04-4,3,kdsA,1681153,45017,topA,1789597,60335
946,1770681,1773773,forward,3093,3093,12,L04-4,3,kdsA,1681153,89528,topA,1789597,15824
947,1854276,1857368,forward,3093,3093,13,L04-4,3,fabI,1809587,44689,tyrS,1972920,115552
948,1904190,1907282,forward,3093,3093,14,L04-4,3,fabI,1809587,94603,tyrS,1972920,65638
949,2082572,2085664,forward,3093,3093,15,L04-4,3,nadE,2080254,2318,gapA,2122381,36717
950,2195735,2198826,forward,3093,3092,16,L04-4,3,yeaZ,2149438,46297,aspS,2210023,11197
951,2223691,2226783,reverse,3093,3093,17,L04-4,3,argS,2223065,626,pgsA,2373256,146473
952,2268202,2271294,forward,3093,3093,18,L04-4,3,argS,2223065,45137,pgsA,2373256,101962
953,2329508,2332599,forward,3093,3092,19,L04-4,3,argS,2223065,106443,pgsA,2373256,40657
954,2353041,2356133,forward,3093,3093,20,L04-4,3,argS,2223065,129976,pgsA,2373256,17123
955,2379672,2385867,forward,3093,6196,21,L04-4,3,leuZ,2373625,6047,folE,2442264,56397
956,2427284,2430376,forward,3093,3093,22,L04-4,3,leuZ,2373625,53659,folE,2442264,11888
957,2581204,2584296,reverse,3093,3093,23,L04-4,3,nrdB,2544014,37190,folC,2673539,89243
958,2625715,2628807,forward,3093,3093,24,L04-4,3,nrdB,2544014,81701,folC,2673539,44732
959,2972786,2975877,reverse,3093,3092,25,L04-4,3,uppS,2968817,3969,serV,3096848,120971
960,3065966,3069057,forward,3093,3092,26,L04-4,3,uppS,2968817,97149,serV,3096848,27791
961,3180187,3183278,reverse,3093,3092,27,L04-4,3,ftsB,3151114,29073,prfB,3282221,98943
962,3273368,3276459,forward,3093,3092,28,L04-4,3,ftsB,3151114,122254,prfB,3282221,5762
963,3404142,3407234,forward,3093,3093,29,L04-4,3,parE,3396022,8120,ribB,3407542,308
964,3694678,3697770,forward,3093,3093,30,L04-4,3,rpsL,3669952,24726,trpS,3711137,13367
965,3735100,3738192,forward,3093,3093,31,L04-4,3,yrfF,3727105,7995,asd,3771742,33550
966,3837502,3840594,forward,3093,3093,32,L04-4,3,ftsY,3798298,39204,glyS,3908071,67477
967,3841530,3844623,forward,3094,3094,33,L04-4,3,ftsY,3798298,43232,glyS,3908071,63448
968,3977322,3980415,reverse,3094,3094,34,L04-4,3,gpsA,3961153,16169,kdtA,3989130,8715
969,847276,850368,reverse,3093,3093,0,L05-1,1,proS,828871,18405,hemB,930742,80374
970,1238499,1241589,reverse,3093,3091,1,L05-1,1,fldA,1208121,30378,infA,1420215,178626
971,1278407,1281498,reverse,3093,3092,2,L05-1,1,fldA,1208121,70286,infA,1420215,138717
972,1859371,1862461,reverse,3092,3091,3,L05-1,1,fabI,1786502,72869,tyrS,1985592,123131
973,1937769,1940860,forward,3092,3092,4,L05-1,1,fabI,1786502,151267,tyrS,1985592,44732
974,2061281,2064372,forward,3093,3092,5,L05-1,1,ribC,2012883,48398,pheT,2068150,3778
975,2525641,2528732,forward,3092,3092,6,L05-1,1,nrdB,2509864,15777,folC,2596111,67379
976,2980921,2984013,forward,3093,3093,7,L05-1,1,ftsB,2977391,3530,eno,3013865,29852
977,3213209,3216301,forward,3093,3093,8,L05-1,1,yqgF,3196542,16667,plsC,3232213,15912
978,3475493,3478584,reverse,3093,3092,9,L05-1,1,accC,3464319,11174,yrdC,3490995,12411
979,143388,146479,forward,3092,3092,0,L05-1,2,yihA,124972,18416,ftsN,198943,52464
980,849598,852690,reverse,3093,3093,1,L05-1,2,proS,831196,18402,hemB,933047,80357
981,1240780,1243869,reverse,3092,3090,2,L05-1,2,fldA,1210409,30371,infA,1422478,178609
982,1280686,1283777,reverse,3092,3092,3,L05-1,2,fldA,1210409,70277,infA,1422478,138701
983,1494038,1497128,reverse,3093,3091,4,L05-1,2,asnS,1485232,8806,fabA,1515297,18169
984,1864703,1867793,reverse,3093,3091,5,L05-1,2,fabI,1791840,72863,tyrS,1997125,129332
985,1876641,1879732,forward,3093,3092,6,L05-1,2,fabI,1791840,84801,tyrS,1997125,117393
986,1931533,1934625,reverse,3093,3093,7,L05-1,2,fabI,1791840,139693,tyrS,1997125,62500
987,1949299,1952391,forward,3093,3093,8,L05-1,2,fabI,1791840,157459,tyrS,1997125,44734
988,2072811,2075903,forward,3093,3093,9,L05-1,2,ribC,2024415,48396,pheT,2079373,3470
989,2254525,2257616,reverse,3094,3092,10,L05-1,2,argS,2244141,10384,leuZ,2258545,929
990,2388629,2391719,reverse,3093,3091,11,L05-1,2,metG,2373795,14834,folE,2426643,34924
991,2410377,2413469,forward,3093,3093,12,L05-1,2,metG,2373795,36582,folE,2426643,13174
992,2544168,2547259,forward,3092,3092,13,L05-1,2,nrdB,2528392,15776,folC,2613018,65759
993,2671609,2674700,reverse,3094,3092,14,L05-1,2,fabB,2622948,48661,gltX,2685735,11035
994,3000916,3004006,forward,3092,3091,15,L05-1,2,ftsB,2997385,3531,eno,3033851,29845
995,3233179,3236270,forward,3092,3092,16,L05-1,2,yqgF,3216512,16667,plsC,3252183,15913
996,3261292,3264383,reverse,3093,3092,17,L05-1,2,parC,3255411,5881,parE,3266044,1661
997,3490770,3495483,reverse,3093,4714,18,L05-1,2,accC,3487370,3400,yrdC,3507713,12230
998,143390,146479,forward,3092,3090,0,L05-1,3,yihA,124973,18417,ftsN,199719,53240
999,793097,797808,forward,3093,4712,1,L05-1,3,yadR,790118,2979,dapD,803002,5194
1000,855049,858141,reverse,3093,3093,2,L05-1,3,proS,836647,18402,hemB,938510,80369
1001,1246239,1249331,reverse,3093,3093,3,L05-1,3,fldA,1215866,30373,infA,1427955,178624
1002,1286144,1289236,reverse,3093,3093,4,L05-1,3,fldA,1215866,70278,infA,1427955,138719
1003,1499513,1502604,reverse,3093,3092,5,L05-1,3,asnS,1490706,8807,fabA,1520772,18168
1004,1870185,1873276,reverse,3092,3092,6,L05-1,3,fabI,1797319,72866,tyrS,1986746,113470
1005,1881020,1884112,forward,3093,3093,7,L05-1,3,fabI,1797319,83701,tyrS,1986746,102634
1006,1938920,1942012,forward,3093,3093,8,L05-1,3,fabI,1797319,141601,tyrS,1986746,44734
1007,2062434,2065525,forward,3093,3092,9,L05-1,3,ribC,2014036,48398,pheT,2068995,3470
1008,2180099,2183191,forward,3093,3093,10,L05-1,3,yeaZ,2163257,16842,aspS,2221726,38535
1009,2245150,2248240,reverse,3092,3091,11,L05-1,3,argS,2234765,10385,leuZ,2249169,929
1010,2373892,2376983,reverse,3093,3092,12,L05-1,3,metG,2364441,9451,folE,2411909,34926
1011,2395643,2398734,forward,3093,3092,13,L05-1,3,metG,2364441,31202,folE,2411909,13175
1012,2529432,2532524,forward,3093,3093,14,L05-1,3,nrdB,2513655,15777,folC,2598285,65761
1013,2656884,2659974,reverse,3093,3091,15,L05-1,3,fabB,2608215,48669,gltX,2671009,11035
1014,2986195,2989286,forward,3093,3092,16,L05-1,3,ftsB,2982664,3531,eno,3019133,29847
1015,3218467,3221559,forward,3093,3093,17,L05-1,3,yqgF,3201803,16664,plsC,3225768,4209
1016,3234877,3237969,reverse,3093,3093,18,L05-1,3,parC,3228996,5881,parE,3239628,1659
1017,3464361,3472174,reverse,3092,7814,19,L05-1,3,accC,3460961,3400,yrdC,3484403,12229
1018,3721566,3724657,reverse,3093,3092,20,L05-1,3,ftsY,3637960,83606,glyS,3748584,23927
1019,847276,850368,reverse,3093,3093,0,L05-2,1,proS,828871,18405,hemB,930742,80374
1020,1238887,1241977,reverse,3093,3091,1,L05-2,1,fldA,1208121,30766,infA,1420603,178626
1021,1278795,1281886,reverse,3093,3092,2,L05-2,1,fldA,1208121,70674,infA,1420603,138717
1022,1859759,1862849,reverse,3092,3091,3,L05-2,1,fabI,1786890,72869,tyrS,1985980,123131
1023,1938157,1941248,forward,3092,3092,4,L05-2,1,fabI,1786890,151267,tyrS,1985980,44732
1024,2061669,2064760,forward,3093,3092,5,L05-2,1,ribC,2013271,48398,pheT,2068538,3778
1025,2526029,2529120,forward,3092,3092,6,L05-2,1,nrdB,2510252,15777,folC,2596499,67379
1026,2981309,2984401,forward,3093,3093,7,L05-2,1,ftsB,2977779,3530,eno,3014253,29852
1027,3213597,3216689,forward,3093,3093,8,L05-2,1,yqgF,3196930,16667,plsC,3232601,15912
1028,3475881,3478972,reverse,3093,3092,9,L05-2,1,accC,3464707,11174,yrdC,3491383,12411
1029,118234,121325,reverse,3093,3092,0,L05-2,2,hemG,109401,8833,polA,122286,961
1030,485744,488836,forward,3093,3093,1,L05-2,2,yjeE,471237,14507,rpsR,504130,15294
1031,851453,854544,reverse,3093,3092,2,L05-2,2,proS,833049,18404,hemB,933450,78906
1032,1071855,1074946,reverse,3092,3092,3,L05-2,2,hemH,1033805,38050,lpxH,1083369,8423
1033,1281069,1284168,reverse,3104,3100,4,L05-2,2,fldA,1213485,67584,fabI,1421312,137144
1034,1296241,1299333,reverse,3093,3093,5,L05-2,2,fldA,1213485,82756,fabI,1421312,121979
1035,1344570,1347661,forward,3093,3092,6,L05-2,2,fldA,1213485,131085,fabI,1421312,73651
1036,1574774,1577866,forward,3093,3093,7,L05-2,2,lolC,1567791,6983,holB,1591754,13888
1037,1856770,1859862,forward,3093,3093,8,L05-2,2,infA,1789697,67073,tyrS,2032556,172694
1038,1931739,1934831,forward,3093,3093,9,L05-2,2,infA,1789697,142042,tyrS,2032556,97725
1039,1953399,1956490,forward,3092,3092,10,L05-2,2,infA,1789697,163702,tyrS,2032556,76066
1040,1975061,1978153,forward,3093,3093,11,L05-2,2,infA,1789697,185364,tyrS,2032556,54403
1041,1996720,1999812,forward,3093,3093,12,L05-2,2,infA,1789697,207023,tyrS,2032556,32744
1042,2108246,2111337,forward,3093,3092,13,L05-2,2,ribC,2059847,48399,pheT,2114622,3285
1043,2189586,2192679,reverse,3094,3094,14,L05-2,2,gapA,2182826,6760,yeaZ,2210769,18090
1044,2289910,2293001,forward,3093,3092,15,L05-2,2,argS,2281990,7920,leuZ,2298348,5347
1045,2425210,2429633,reverse,3093,4424,16,L05-2,2,metG,2413621,11589,folE,2464701,35068
1046,2582223,2585315,forward,3093,3093,17,L05-2,2,nrdB,2566446,15777,folC,2627072,41757
1047,3011894,3014985,forward,3092,3092,18,L05-2,2,ftsB,3008363,3531,accC,3026697,11712
1048,3209134,3213557,forward,3093,4424,19,L05-2,2,rnpB,3156536,52598,eno,3240724,27167
1049,3329844,3332934,forward,3094,3091,20,L05-2,2,lgt,3300111,29733,prfB,3368476,35542
1050,3443161,3446253,forward,3093,3093,21,L05-2,2,yqgF,3426495,16666,plsC,3462165,15912
1051,3510497,3513588,reverse,3092,3092,22,L05-2,2,rpoD,3507390,3107,yrdC,3521837,8249
1052,118227,121317,reverse,3092,3091,0,L05-2,3,hemG,109402,8825,polA,122278,961
1053,136187,139279,reverse,3093,3093,1,L05-2,3,yihA,126039,10148,ftsN,200786,61507
1054,488833,491925,forward,3093,3093,2,L05-2,3,yjeE,474327,14506,rpsR,507217,15292
1055,854531,857622,reverse,3092,3092,3,L05-2,3,proS,836126,18405,yqgF,911024,53402
1056,887957,891048,reverse,3093,3092,4,L05-2,3,proS,836126,51831,yqgF,911024,19976
1057,902737,905828,forward,3093,3092,5,L05-2,3,proS,836126,66611,yqgF,911024,5196
1058,1004175,1007266,reverse,3093,3092,6,L05-2,3,prfB,967533,36642,lgt,1037870,30604
1059,1115311,1119734,reverse,3093,4424,7,L05-2,3,eno,1095088,20223,rnpB,1175062,55328
1060,1159897,1162988,reverse,3093,3092,8,L05-2,3,eno,1095088,64809,rnpB,1175062,12074
1061,1316985,1320077,reverse,3093,3093,9,L05-2,3,accC,1306621,10364,ftsB,1323918,3841
1062,1664844,1667936,forward,3093,3093,10,L05-2,3,gltX,1634573,30271,fabB,1699792,31856
1063,1750259,1753351,reverse,3093,3093,11,L05-2,3,folC,1707236,43023,nrdB,1770257,16906
1064,1905945,1909036,forward,3093,3092,12,L05-2,3,folE,1870208,35737,metG,1922659,13623
1065,2040884,2043976,reverse,3093,3093,13,L05-2,3,leuZ,2035816,5068,argS,2053628,9652
1066,2141204,2144296,forward,3093,3093,14,L05-2,3,yeaZ,2122421,18783,gapA,2150929,6633
1067,2172952,2176043,reverse,3093,3092,15,L05-2,3,gapA,2149935,23017,nadE,2194343,18300
1068,2224526,2227617,reverse,3093,3092,16,L05-2,3,pheT,2218855,5671,ribC,2268638,41021
1069,2248831,2251922,forward,3093,3092,17,L05-2,3,pheT,2218855,29976,ribC,2268638,16716
1070,2328030,2331122,reverse,3093,3093,18,L05-2,3,tyrS,2294013,34017,infA,2481492,150370
1071,2349690,2352782,reverse,3093,3093,19,L05-2,3,tyrS,2294013,55677,infA,2481492,128710
1072,2424658,2427750,reverse,3093,3093,20,L05-2,3,tyrS,2294013,130645,infA,2481492,53742
1073,2693538,2696630,reverse,3093,3093,21,L05-2,3,holB,2680652,12886,lolC,2702415,5785
1074,2794532,2797624,reverse,3093,3093,22,L05-2,3,kdsA,2770059,24473,topA,2833988,36364
1075,2926839,2929931,reverse,3093,3093,23,L05-2,3,fabI,2853975,72864,fldA,3062482,132551
1076,2975173,2978265,forward,3093,3093,24,L05-2,3,fabI,2853975,121198,fldA,3062482,84217
1077,2990136,2994378,forward,3093,4243,25,L05-2,3,fabI,2853975,136161,fldA,3062482,68104
1078,3092960,3096052,forward,3093,3093,26,L05-2,3,lnt,3082535,10425,leuS,3103130,7078
1079,3203590,3206682,forward,3093,3093,27,L05-2,3,lpxH,3194448,9142,hemH,3246144,39462
1080,3393853,3396945,reverse,3093,3093,28,L05-2,3,hemB,3344563,49290,rpoD,3405255,8310
1081,3397217,3400308,forward,3093,3092,29,L05-2,3,hemB,3344563,52654,rpoD,3405255,4947
1082,3464553,3467645,reverse,3093,3093,30,L05-2,3,plsC,3447904,16649,yrdC,3475894,8249
1083,3682180,3685272,reverse,3093,3093,31,L05-2,3,ftsY,3629452,52728,glyS,3740081,54809
1084,3911110,3914202,reverse,3093,3093,32,L05-2,3,yidC,3896123,14987,glmS,3924340,10138
1085,847276,850368,reverse,3093,3093,0,L05-3,1,proS,828871,18405,hemB,930742,80374
1086,1238887,1241977,reverse,3093,3091,1,L05-3,1,fldA,1208121,30766,infA,1420603,178626
1087,1278795,1281886,reverse,3093,3092,2,L05-3,1,fldA,1208121,70674,infA,1420603,138717
1088,1859759,1862849,reverse,3092,3091,3,L05-3,1,fabI,1786890,72869,tyrS,1985980,123131
1089,1938157,1941248,forward,3092,3092,4,L05-3,1,fabI,1786890,151267,tyrS,1985980,44732
